,Video_ID,Label,Frame_ID,Dataset,Train
2409,03430,0,youtube_03430_4.jpg,youtube,1.0
448,11300,0,actors_11300.jpg,actors,1.0
1603,01490,0,youtube_01490_2.jpg,youtube,1.0
4366,05340,1,Deepfakes_05340_6.jpg,Deepfakes,1.0
1869,05660,0,youtube_05660_2.jpg,youtube,1.0
3977,06130,1,Deepfakes_06130_4.jpg,Deepfakes,1.0
3308,11530,1,Deepfakes_11530.jpg,Deepfakes,1.0
5420,01300,1,Deepfakes_01300_7.jpg,Deepfakes,1.0
5615,01680,1,Face2Face_01680_2.jpg,Face2Face,1.0
878,07710,0,youtube_07710.jpg,youtube,1.0
856,10960,0,youtube_10960_5.jpg,youtube,1.0
1997,02540,0,youtube_02540_5.jpg,youtube,1.0
1950,05080,0,actors_05080_3.jpg,actors,1.0
5748,11800,1,FaceShifter_11800.jpg,FaceShifter,1.0
3498,05180,1,Deepfakes_05180_2.jpg,Deepfakes,1.0
1574,02820,0,youtube_02820_5.jpg,youtube,1.0
4823,09170,1,Deepfakes_09170_3.jpg,Deepfakes,1.0
1546,12410,0,youtube_12410.jpg,youtube,1.0
151,04900,0,youtube_04900_7.jpg,youtube,1.0
1260,05110,0,youtube_05110_4.jpg,youtube,1.0
3939,10290,1,FaceShifter_10290.jpg,FaceShifter,1.0
2266,01420,0,actors_01420_3.jpg,actors,1.0
1197,06290,0,actors_06290.jpg,actors,1.0
4261,00610,1,Face2Face_00610_8.jpg,Face2Face,1.0
5528,14140,1,Deepfakes_14140_2.jpg,Deepfakes,1.0
2691,05950,0,youtube_05950_6.jpg,youtube,1.0
493,07370,0,actors_07370.jpg,actors,1.0
780,05750,0,actors_05750.jpg,actors,1.0
1562,05490,0,youtube_05490_2.jpg,youtube,1.0
838,05160,0,actors_05160_2.jpg,actors,1.0
4837,02280,1,FaceShifter_02280.jpg,FaceShifter,1.0
4375,03130,1,deepfakedetection_03130.jpg,deepfakedetection,1.0
1841,11000,0,actors_11000.jpg,actors,1.0
5795,02000,1,FaceShifter_02000.jpg,FaceShifter,1.0
4142,04100,1,Deepfakes_04100_4.jpg,Deepfakes,1.0
4421,06740,1,FaceShifter_06740.jpg,FaceShifter,1.0
4683,02650,1,Face2Face_02650_3.jpg,Face2Face,1.0
3871,09230,1,FaceShifter_09230.jpg,FaceShifter,1.0
243,01670,0,youtube_01670_10.jpg,youtube,1.0
1923,00680,0,actors_00680_2.jpg,actors,1.0
4217,11070,1,deepfakedetection_11070.jpg,deepfakedetection,1.0
4385,15590,1,FaceShifter_15590.jpg,FaceShifter,1.0
5646,00220,1,Deepfakes_00220_2.jpg,Deepfakes,1.0
2124,15380,0,actors_15380_2.jpg,actors,1.0
3764,09830,1,Face2Face_09830.jpg,Face2Face,1.0
5620,09770,1,deepfakedetection_09770.jpg,deepfakedetection,1.0
2793,16400,0,youtube_16400.jpg,youtube,1.0
4287,10030,1,Deepfakes_10030_3.jpg,Deepfakes,1.0
1006,03670,0,youtube_03670.jpg,youtube,1.0
82,10110,0,actors_10110.jpg,actors,1.0
3098,06110,1,Face2Face_06110_6.jpg,Face2Face,1.0
3789,01980,1,Face2Face_01980_3.jpg,Face2Face,1.0
783,03130,0,youtube_03130_5.jpg,youtube,1.0
651,11230,0,youtube_11230_4.jpg,youtube,1.0
4817,00340,1,FaceSwap_00340.jpg,FaceSwap,1.0
253,07440,0,youtube_07440_3.jpg,youtube,1.0
706,12430,0,actors_12430.jpg,actors,1.0
4594,05830,1,Deepfakes_05830_11.jpg,Deepfakes,1.0
865,09480,0,youtube_09480.jpg,youtube,1.0
4019,06700,1,Face2Face_06700.jpg,Face2Face,1.0
4125,05870,1,Face2Face_05870_3.jpg,Face2Face,1.0
4202,03480,1,Deepfakes_03480.jpg,Deepfakes,1.0
3802,04560,1,Face2Face_04560_3.jpg,Face2Face,1.0
880,01770,0,actors_01770_2.jpg,actors,1.0
1802,11340,0,youtube_11340_2.jpg,youtube,1.0
168,08760,0,actors_08760_4.jpg,actors,1.0
905,02830,0,youtube_02830_8.jpg,youtube,1.0
350,02400,0,youtube_02400_8.jpg,youtube,1.0
3934,03040,1,deepfakedetection_03040.jpg,deepfakedetection,1.0
3222,01770,1,Deepfakes_01770_2.jpg,Deepfakes,1.0
1881,04320,0,youtube_04320.jpg,youtube,1.0
4783,09480,1,Deepfakes_09480_3.jpg,Deepfakes,1.0
5193,17360,1,FaceShifter_17360.jpg,FaceShifter,1.0
4107,07280,1,deepfakedetection_07280.jpg,deepfakedetection,1.0
283,02010,0,youtube_02010_9.jpg,youtube,1.0
4337,01280,1,Face2Face_01280_3.jpg,Face2Face,1.0
4659,02480,1,Face2Face_02480_3.jpg,Face2Face,1.0
845,17090,0,youtube_17090.jpg,youtube,1.0
5380,04880,1,Deepfakes_04880_3.jpg,Deepfakes,1.0
3346,03350,1,Face2Face_03350.jpg,Face2Face,1.0
2736,10790,0,actors_10790_4.jpg,actors,1.0
64,00600,0,youtube_00600_4.jpg,youtube,1.0
4088,05680,1,Deepfakes_05680_6.jpg,Deepfakes,1.0
4225,13220,1,Deepfakes_13220_4.jpg,Deepfakes,1.0
2445,03700,0,youtube_03700.jpg,youtube,1.0
117,06970,0,youtube_06970_3.jpg,youtube,1.0
4785,02480,1,Deepfakes_02480_5.jpg,Deepfakes,1.0
2441,01620,0,youtube_01620_4.jpg,youtube,1.0
2429,12270,0,actors_12270_3.jpg,actors,1.0
4150,15890,1,Face2Face_15890.jpg,Face2Face,1.0
2728,10060,0,actors_10060_2.jpg,actors,1.0
1509,04630,0,youtube_04630_3.jpg,youtube,1.0
5020,01010,1,Deepfakes_01010_6.jpg,Deepfakes,1.0
1748,00480,0,youtube_00480.jpg,youtube,1.0
5765,16930,1,Deepfakes_16930.jpg,Deepfakes,1.0
3637,04690,1,Face2Face_04690.jpg,Face2Face,1.0
3433,07010,1,Deepfakes_07010.jpg,Deepfakes,1.0
1250,09570,0,youtube_09570.jpg,youtube,1.0
2099,04060,0,youtube_04060_4.jpg,youtube,1.0
3879,13370,1,Deepfakes_13370_4.jpg,Deepfakes,1.0
4846,10060,1,Deepfakes_10060.jpg,Deepfakes,1.0
4928,17730,1,FaceShifter_17730.jpg,FaceShifter,1.0
4380,11230,1,Deepfakes_11230_5.jpg,Deepfakes,1.0
2446,09150,0,youtube_09150_2.jpg,youtube,1.0
4876,17430,1,FaceShifter_17430.jpg,FaceShifter,1.0
5367,00520,1,Deepfakes_00520_4.jpg,Deepfakes,1.0
5217,03820,1,FaceShifter_03820.jpg,FaceShifter,1.0
4241,11900,1,Deepfakes_11900_5.jpg,Deepfakes,1.0
3333,01950,1,Deepfakes_01950_6.jpg,Deepfakes,1.0
4914,16130,1,Face2Face_16130.jpg,Face2Face,1.0
3736,07110,1,Deepfakes_07110_7.jpg,Deepfakes,1.0
3587,05190,1,Deepfakes_05190_4.jpg,Deepfakes,1.0
1907,10780,0,youtube_10780_3.jpg,youtube,1.0
4674,08610,1,deepfakedetection_08610.jpg,deepfakedetection,1.0
2032,05750,0,youtube_05750_7.jpg,youtube,1.0
654,01080,0,youtube_01080_6.jpg,youtube,1.0
5684,05550,1,FaceShifter_05550.jpg,FaceShifter,1.0
951,07700,0,actors_07700_5.jpg,actors,1.0
4168,03120,1,Deepfakes_03120.jpg,Deepfakes,1.0
3553,05090,1,Deepfakes_05090.jpg,Deepfakes,1.0
3160,06220,1,deepfakedetection_06220.jpg,deepfakedetection,1.0
52,14120,0,youtube_14120_4.jpg,youtube,1.0
184,08530,0,actors_08530_3.jpg,actors,1.0
2742,06060,0,youtube_06060_7.jpg,youtube,1.0
1984,13030,0,youtube_13030.jpg,youtube,1.0
410,05210,0,actors_05210.jpg,actors,1.0
1825,03910,0,actors_03910_3.jpg,actors,1.0
245,12890,0,actors_12890.jpg,actors,1.0
3757,02070,1,Face2Face_02070_3.jpg,Face2Face,1.0
3592,01750,1,FaceSwap_01750.jpg,FaceSwap,1.0
1254,10810,0,youtube_10810_4.jpg,youtube,1.0
2958,11320,0,youtube_11320.jpg,youtube,1.0
5362,17050,1,FaceShifter_17050.jpg,FaceShifter,1.0
2919,10230,0,actors_10230_2.jpg,actors,1.0
2822,04680,0,actors_04680_2.jpg,actors,1.0
4204,00240,1,Face2Face_00240_5.jpg,Face2Face,1.0
5633,05940,1,Deepfakes_05940_11.jpg,Deepfakes,1.0
2171,07070,0,youtube_07070_3.jpg,youtube,1.0
265,14680,0,youtube_14680_2.jpg,youtube,1.0
1131,14050,0,youtube_14050_2.jpg,youtube,1.0
3817,03510,1,deepfakedetection_03510.jpg,deepfakedetection,1.0
5282,10680,1,deepfakedetection_10680.jpg,deepfakedetection,1.0
875,05490,0,actors_05490_2.jpg,actors,1.0
4913,14800,1,FaceShifter_14800.jpg,FaceShifter,1.0
5437,12300,1,Face2Face_12300.jpg,Face2Face,1.0
2830,06550,0,actors_06550_3.jpg,actors,1.0
4530,08430,1,Deepfakes_08430_2.jpg,Deepfakes,1.0
3690,03550,1,Deepfakes_03550_3.jpg,Deepfakes,1.0
1055,00600,0,youtube_00600.jpg,youtube,1.0
3276,13170,1,Deepfakes_13170_5.jpg,Deepfakes,1.0
1876,02750,0,actors_02750_4.jpg,actors,1.0
5194,00530,1,FaceSwap_00530.jpg,FaceSwap,1.0
4160,09290,1,FaceShifter_09290.jpg,FaceShifter,1.0
4666,03070,1,Face2Face_03070_2.jpg,Face2Face,1.0
3753,16980,1,FaceShifter_16980.jpg,FaceShifter,1.0
4221,16560,1,FaceShifter_16560.jpg,FaceShifter,1.0
3373,08690,1,Face2Face_08690.jpg,Face2Face,1.0
5752,15280,1,FaceShifter_15280.jpg,FaceShifter,1.0
3419,01510,1,Face2Face_01510.jpg,Face2Face,1.0
4246,06590,1,FaceShifter_06590.jpg,FaceShifter,1.0
1870,03280,0,youtube_03280_2.jpg,youtube,1.0
242,02820,0,actors_02820_2.jpg,actors,1.0
1787,04040,0,youtube_04040_7.jpg,youtube,1.0
4695,04850,1,Deepfakes_04850.jpg,Deepfakes,1.0
1633,11740,0,youtube_11740_4.jpg,youtube,1.0
5183,04760,1,Face2Face_04760_2.jpg,Face2Face,1.0
5851,04540,1,Deepfakes_04540_7.jpg,Deepfakes,1.0
152,13320,0,youtube_13320_2.jpg,youtube,1.0
2225,01690,0,actors_01690_2.jpg,actors,1.0
3075,00170,1,Deepfakes_00170_4.jpg,Deepfakes,1.0
2383,04840,0,actors_04840_3.jpg,actors,1.0
3057,07320,1,Deepfakes_07320_7.jpg,Deepfakes,1.0
3714,01400,1,Face2Face_01400_2.jpg,Face2Face,1.0
5078,06180,1,FaceShifter_06180.jpg,FaceShifter,1.0
3004,12580,1,Deepfakes_12580_7.jpg,Deepfakes,1.0
1728,02350,0,youtube_02350_5.jpg,youtube,1.0
1379,05770,0,youtube_05770_4.jpg,youtube,1.0
3312,08750,1,Face2Face_08750.jpg,Face2Face,1.0
202,04740,0,youtube_04740_6.jpg,youtube,1.0
3314,13980,1,Deepfakes_13980_4.jpg,Deepfakes,1.0
2173,06120,0,youtube_06120.jpg,youtube,1.0
267,15810,0,youtube_15810.jpg,youtube,1.0
3304,05310,1,Deepfakes_05310_3.jpg,Deepfakes,1.0
2519,02240,0,actors_02240_2.jpg,actors,1.0
3459,11080,1,FaceShifter_11080.jpg,FaceShifter,1.0
1539,02170,0,youtube_02170_5.jpg,youtube,1.0
1955,16580,0,youtube_16580.jpg,youtube,1.0
5289,01860,1,Face2Face_01860_2.jpg,Face2Face,1.0
399,02410,0,actors_02410_4.jpg,actors,1.0
1679,15270,0,actors_15270_3.jpg,actors,1.0
5456,13990,1,deepfakedetection_13990.jpg,deepfakedetection,1.0
519,12290,0,actors_12290.jpg,actors,1.0
1385,13940,0,youtube_13940_2.jpg,youtube,1.0
5535,06580,1,Deepfakes_06580_4.jpg,Deepfakes,1.0
2402,13640,0,youtube_13640_3.jpg,youtube,1.0
5182,08290,1,Face2Face_08290.jpg,Face2Face,1.0
4503,00210,1,Face2Face_00210_8.jpg,Face2Face,1.0
5369,07560,1,Face2Face_07560.jpg,Face2Face,1.0
1034,06360,0,actors_06360.jpg,actors,1.0
2010,06190,0,actors_06190.jpg,actors,1.0
3828,00110,1,Deepfakes_00110_10.jpg,Deepfakes,1.0
4444,15900,1,Deepfakes_15900.jpg,Deepfakes,1.0
3099,06750,1,Deepfakes_06750_5.jpg,Deepfakes,1.0
3651,04590,1,Deepfakes_04590_7.jpg,Deepfakes,1.0
5017,02840,1,Deepfakes_02840_5.jpg,Deepfakes,1.0
3357,03430,1,Deepfakes_03430_6.jpg,Deepfakes,1.0
4068,14790,1,Face2Face_14790.jpg,Face2Face,1.0
2675,05120,0,youtube_05120_6.jpg,youtube,1.0
2595,06170,0,youtube_06170_3.jpg,youtube,1.0
2062,12500,0,actors_12500_2.jpg,actors,1.0
2953,00840,0,actors_00840_3.jpg,actors,1.0
2826,05960,0,actors_05960.jpg,actors,1.0
3947,00000003250,1,Face2Face_00000003250.jpg,Face2Face,1.0
823,02640,0,youtube_02640_7.jpg,youtube,1.0
1281,11600,0,youtube_11600_4.jpg,youtube,1.0
3779,06950,1,Deepfakes_06950_8.jpg,Deepfakes,1.0
2893,08250,0,youtube_08250_3.jpg,youtube,1.0
995,04660,0,youtube_04660_8.jpg,youtube,1.0
1268,11220,0,actors_11220.jpg,actors,1.0
357,14510,0,youtube_14510_2.jpg,youtube,1.0
4367,00060,1,Deepfakes_00060_7.jpg,Deepfakes,1.0
5095,03160,1,deepfakedetection_03160.jpg,deepfakedetection,1.0
3676,01160,1,Deepfakes_01160_3.jpg,Deepfakes,1.0
3994,01230,1,Deepfakes_01230_4.jpg,Deepfakes,1.0
4200,05830,1,Face2Face_05830_3.jpg,Face2Face,1.0
4627,15350,1,Deepfakes_15350.jpg,Deepfakes,1.0
5685,13970,1,Face2Face_13970.jpg,Face2Face,1.0
5359,00940,1,Face2Face_00940.jpg,Face2Face,1.0
2635,01190,0,youtube_01190_3.jpg,youtube,1.0
3307,05270,1,Deepfakes_05270_4.jpg,Deepfakes,1.0
4112,00390,1,Deepfakes_00390.jpg,Deepfakes,1.0
3889,14420,1,Deepfakes_14420_2.jpg,Deepfakes,1.0
54,03680,0,youtube_03680.jpg,youtube,1.0
4764,06680,1,FaceShifter_06680.jpg,FaceShifter,1.0
2243,12920,0,youtube_12920_2.jpg,youtube,1.0
1152,02730,0,youtube_02730_11.jpg,youtube,1.0
5188,04160,1,Deepfakes_04160_8.jpg,Deepfakes,1.0
3586,00020,1,Deepfakes_00020_3.jpg,Deepfakes,1.0
2035,12750,0,actors_12750.jpg,actors,1.0
3100,04990,1,Deepfakes_04990_3.jpg,Deepfakes,1.0
5610,00000005900,1,Face2Face_00000005900.jpg,Face2Face,1.0
3963,01750,1,Face2Face_01750_4.jpg,Face2Face,1.0
463,08090,0,youtube_08090_5.jpg,youtube,1.0
2828,06460,0,youtube_06460_6.jpg,youtube,1.0
4844,14740,1,Deepfakes_14740.jpg,Deepfakes,1.0
2780,11660,0,youtube_11660.jpg,youtube,1.0
5014,11900,1,FaceShifter_11900.jpg,FaceShifter,1.0
5032,00760,1,Face2Face_00760_5.jpg,Face2Face,1.0
2987,03440,0,youtube_03440_5.jpg,youtube,1.0
1722,03120,0,youtube_03120_6.jpg,youtube,1.0
4219,05120,1,Face2Face_05120_2.jpg,Face2Face,1.0
4159,13870,1,Face2Face_13870.jpg,Face2Face,1.0
3636,12660,1,Deepfakes_12660_3.jpg,Deepfakes,1.0
761,06450,0,youtube_06450_4.jpg,youtube,1.0
3698,00440,1,Deepfakes_00440_4.jpg,Deepfakes,1.0
3954,07170,1,FaceSwap_07170.jpg,FaceSwap,1.0
363,02660,0,youtube_02660_10.jpg,youtube,1.0
5907,00690,1,Deepfakes_00690_9.jpg,Deepfakes,1.0
5121,06790,1,Deepfakes_06790_4.jpg,Deepfakes,1.0
5955,11910,1,FaceShifter_11910.jpg,FaceShifter,1.0
3956,02360,1,deepfakedetection_02360.jpg,deepfakedetection,1.0
5777,10100,1,Deepfakes_10100_2.jpg,Deepfakes,1.0
4995,03190,1,Deepfakes_03190_7.jpg,Deepfakes,1.0
5492,00720,1,Deepfakes_00720_5.jpg,Deepfakes,1.0
1357,12560,0,youtube_12560_3.jpg,youtube,1.0
2511,03770,0,actors_03770.jpg,actors,1.0
400,03550,0,youtube_03550_3.jpg,youtube,1.0
1768,06510,0,youtube_06510_4.jpg,youtube,1.0
193,12260,0,actors_12260_2.jpg,actors,1.0
3011,04500,1,FaceSwap_04500.jpg,FaceSwap,1.0
2682,14160,0,actors_14160_3.jpg,actors,1.0
2577,16200,0,youtube_16200.jpg,youtube,1.0
586,15680,0,actors_15680_2.jpg,actors,1.0
4615,04220,1,FaceSwap_04220.jpg,FaceSwap,1.0
2744,05400,0,actors_05400_3.jpg,actors,1.0
1626,03490,0,youtube_03490_8.jpg,youtube,1.0
3290,05260,1,Deepfakes_05260_4.jpg,Deepfakes,1.0
1035,00590,0,actors_00590.jpg,actors,1.0
42,03670,0,youtube_03670_4.jpg,youtube,1.0
4061,03090,1,deepfakedetection_03090.jpg,deepfakedetection,1.0
2859,02890,0,youtube_02890_8.jpg,youtube,1.0
2767,00500,0,actors_00500_4.jpg,actors,1.0
2126,01410,0,youtube_01410_8.jpg,youtube,1.0
2381,10160,0,youtube_10160_2.jpg,youtube,1.0
3518,01620,1,FaceShifter_01620.jpg,FaceShifter,1.0
4390,14400,1,deepfakedetection_14400.jpg,deepfakedetection,1.0
4884,00900,1,Deepfakes_00900_5.jpg,Deepfakes,1.0
1871,05180,0,youtube_05180_4.jpg,youtube,1.0
863,13430,0,youtube_13430.jpg,youtube,1.0
2172,04780,0,actors_04780_3.jpg,actors,1.0
5263,08870,1,Deepfakes_08870.jpg,Deepfakes,1.0
68,13640,0,actors_13640.jpg,actors,1.0
3380,03620,1,Face2Face_03620_2.jpg,Face2Face,1.0
4964,05250,1,Deepfakes_05250_9.jpg,Deepfakes,1.0
2216,07490,0,youtube_07490_3.jpg,youtube,1.0
1953,04210,0,youtube_04210_7.jpg,youtube,1.0
1587,05330,0,youtube_05330_4.jpg,youtube,1.0
2529,11430,0,actors_11430_2.jpg,actors,1.0
851,12330,0,youtube_12330.jpg,youtube,1.0
293,00470,0,youtube_00470_4.jpg,youtube,1.0
5962,04460,1,Deepfakes_04460_4.jpg,Deepfakes,1.0
2489,07940,0,youtube_07940_4.jpg,youtube,1.0
2962,12100,0,actors_12100.jpg,actors,1.0
5377,11590,1,Deepfakes_11590_4.jpg,Deepfakes,1.0
2836,00670,0,youtube_00670_2.jpg,youtube,1.0
1209,09520,0,youtube_09520_2.jpg,youtube,1.0
3337,05630,1,Deepfakes_05630_3.jpg,Deepfakes,1.0
5794,14130,1,Deepfakes_14130.jpg,Deepfakes,1.0
3042,07740,1,deepfakedetection_07740.jpg,deepfakedetection,1.0
4890,12720,1,Deepfakes_12720_5.jpg,Deepfakes,1.0
2361,01210,0,youtube_01210_7.jpg,youtube,1.0
2242,06380,0,youtube_06380_2.jpg,youtube,1.0
582,01680,0,youtube_01680_6.jpg,youtube,1.0
1708,02820,0,youtube_02820_3.jpg,youtube,1.0
3376,02210,1,Face2Face_02210_3.jpg,Face2Face,1.0
3820,07610,1,Deepfakes_07610_4.jpg,Deepfakes,1.0
969,08990,0,actors_08990_2.jpg,actors,1.0
3178,11470,1,Deepfakes_11470_4.jpg,Deepfakes,1.0
1716,11340,0,actors_11340_2.jpg,actors,1.0
4457,14550,1,deepfakedetection_14550.jpg,deepfakedetection,1.0
4554,03860,1,Face2Face_03860.jpg,Face2Face,1.0
1210,04340,0,youtube_04340_2.jpg,youtube,1.0
3995,17520,1,Deepfakes_17520.jpg,Deepfakes,1.0
4291,03240,1,Deepfakes_03240_5.jpg,Deepfakes,1.0
1856,08330,0,actors_08330_2.jpg,actors,1.0
4546,11990,1,Deepfakes_11990_6.jpg,Deepfakes,1.0
4116,00780,1,deepfakedetection_00780.jpg,deepfakedetection,1.0
4694,01010,1,FaceSwap_01010.jpg,FaceSwap,1.0
4419,11300,1,Face2Face_11300.jpg,Face2Face,1.0
3707,01220,1,Deepfakes_01220_2.jpg,Deepfakes,1.0
457,08360,0,actors_08360_3.jpg,actors,1.0
2078,03610,0,actors_03610_2.jpg,actors,1.0
5854,16340,1,Face2Face_16340.jpg,Face2Face,1.0
374,08710,0,youtube_08710_2.jpg,youtube,1.0
3616,05410,1,Deepfakes_05410_7.jpg,Deepfakes,1.0
2737,14000,0,youtube_14000.jpg,youtube,1.0
1112,09290,0,actors_09290.jpg,actors,1.0
841,02000,0,youtube_02000_2.jpg,youtube,1.0
3008,06730,1,Deepfakes_06730_6.jpg,Deepfakes,1.0
988,03120,0,youtube_03120_10.jpg,youtube,1.0
424,14250,0,actors_14250_2.jpg,actors,1.0
5822,13480,1,Deepfakes_13480.jpg,Deepfakes,1.0
1932,06990,0,youtube_06990_3.jpg,youtube,1.0
4028,05460,1,FaceShifter_05460.jpg,FaceShifter,1.0
5840,12840,1,deepfakedetection_12840.jpg,deepfakedetection,1.0
2901,04240,0,actors_04240.jpg,actors,1.0
1912,14050,0,youtube_14050_3.jpg,youtube,1.0
4658,06790,1,Face2Face_06790_2.jpg,Face2Face,1.0
1759,11090,0,actors_11090_3.jpg,actors,1.0
2117,00450,0,actors_00450_2.jpg,actors,1.0
40,01000,0,youtube_01000_7.jpg,youtube,1.0
211,07400,0,youtube_07400_7.jpg,youtube,1.0
5000,00000006850,1,Face2Face_00000006850.jpg,Face2Face,1.0
564,01130,0,youtube_01130_8.jpg,youtube,1.0
5788,01820,1,Deepfakes_01820_5.jpg,Deepfakes,1.0
86,01510,0,youtube_01510_4.jpg,youtube,1.0
4145,04130,1,Deepfakes_04130_4.jpg,Deepfakes,1.0
3441,00160,1,Deepfakes_00160_5.jpg,Deepfakes,1.0
2023,14810,0,actors_14810.jpg,actors,1.0
5982,03870,1,Face2Face_03870_3.jpg,Face2Face,1.0
2137,04480,0,actors_04480_3.jpg,actors,1.0
1620,05220,0,youtube_05220_2.jpg,youtube,1.0
1024,06780,0,youtube_06780_8.jpg,youtube,1.0
2417,00000001450,0,actors_00000001450_2.jpg,actors,1.0
4148,04950,1,Face2Face_04950_2.jpg,Face2Face,1.0
5712,06880,1,Deepfakes_06880.jpg,Deepfakes,1.0
74,04420,0,actors_04420_3.jpg,actors,1.0
2711,05790,0,youtube_05790_8.jpg,youtube,1.0
3263,04130,1,Face2Face_04130_2.jpg,Face2Face,1.0
2613,14150,0,youtube_14150_5.jpg,youtube,1.0
3944,06190,1,Face2Face_06190.jpg,Face2Face,1.0
2642,05280,0,youtube_05280_9.jpg,youtube,1.0
1807,13120,0,actors_13120_3.jpg,actors,1.0
4667,10730,1,Deepfakes_10730_5.jpg,Deepfakes,1.0
1365,02840,0,youtube_02840_11.jpg,youtube,1.0
694,15650,0,actors_15650_5.jpg,actors,1.0
535,06890,0,youtube_06890.jpg,youtube,1.0
1580,11080,0,actors_11080_4.jpg,actors,1.0
4787,07140,1,Deepfakes_07140_7.jpg,Deepfakes,1.0
1273,02150,0,youtube_02150.jpg,youtube,1.0
4944,02730,1,Deepfakes_02730_3.jpg,Deepfakes,1.0
3274,00900,1,Face2Face_00900_6.jpg,Face2Face,1.0
2475,03540,0,youtube_03540_2.jpg,youtube,1.0
4880,12550,1,Deepfakes_12550.jpg,Deepfakes,1.0
4501,02480,1,Deepfakes_02480_3.jpg,Deepfakes,1.0
5155,14770,1,Face2Face_14770.jpg,Face2Face,1.0
3762,12800,1,Face2Face_12800.jpg,Face2Face,1.0
2590,01130,0,youtube_01130_10.jpg,youtube,1.0
5583,08870,1,Deepfakes_08870_3.jpg,Deepfakes,1.0
4899,00560,1,FaceShifter_00560.jpg,FaceShifter,1.0
1300,03890,0,youtube_03890_5.jpg,youtube,1.0
979,14710,0,actors_14710_3.jpg,actors,1.0
989,00010,0,youtube_00010_7.jpg,youtube,1.0
4889,15680,1,Deepfakes_15680.jpg,Deepfakes,1.0
318,00390,0,youtube_00390_6.jpg,youtube,1.0
3815,02300,1,Face2Face_02300_4.jpg,Face2Face,1.0
4080,11010,1,Deepfakes_11010_4.jpg,Deepfakes,1.0
5852,10390,1,Face2Face_10390.jpg,Face2Face,1.0
2750,03510,0,youtube_03510_6.jpg,youtube,1.0
1985,00060,0,youtube_00060_2.jpg,youtube,1.0
4133,01870,1,Face2Face_01870_3.jpg,Face2Face,1.0
2484,07210,0,actors_07210.jpg,actors,1.0
4756,10290,1,Deepfakes_10290_2.jpg,Deepfakes,1.0
4526,01910,1,Deepfakes_01910_3.jpg,Deepfakes,1.0
1085,11040,0,actors_11040_2.jpg,actors,1.0
4781,13450,1,Deepfakes_13450_4.jpg,Deepfakes,1.0
3772,06140,1,Deepfakes_06140_5.jpg,Deepfakes,1.0
4368,14990,1,FaceShifter_14990.jpg,FaceShifter,1.0
4127,01210,1,FaceShifter_01210.jpg,FaceShifter,1.0
5254,07090,1,deepfakedetection_07090.jpg,deepfakedetection,1.0
180,06260,0,youtube_06260_3.jpg,youtube,1.0
1937,12920,0,youtube_12920_3.jpg,youtube,1.0
3130,03050,1,Deepfakes_03050_6.jpg,Deepfakes,1.0
1214,12380,0,actors_12380.jpg,actors,1.0
781,00830,0,youtube_00830.jpg,youtube,1.0
4609,01200,1,Deepfakes_01200_5.jpg,Deepfakes,1.0
4932,15840,1,Face2Face_15840.jpg,Face2Face,1.0
1428,13290,0,youtube_13290.jpg,youtube,1.0
5652,00770,1,Face2Face_00770_8.jpg,Face2Face,1.0
4184,15700,1,FaceShifter_15700.jpg,FaceShifter,1.0
144,05330,0,youtube_05330_9.jpg,youtube,1.0
1613,03100,0,youtube_03100_5.jpg,youtube,1.0
4957,00950,1,Deepfakes_00950_9.jpg,Deepfakes,1.0
5211,05580,1,FaceSwap_05580.jpg,FaceSwap,1.0
3410,00880,1,Face2Face_00880_8.jpg,Face2Face,1.0
4040,01100,1,Face2Face_01100_3.jpg,Face2Face,1.0
3112,14050,1,Deepfakes_14050_5.jpg,Deepfakes,1.0
5257,02920,1,Deepfakes_02920.jpg,Deepfakes,1.0
4035,06990,1,Deepfakes_06990_4.jpg,Deepfakes,1.0
3148,02560,1,Deepfakes_02560.jpg,Deepfakes,1.0
2969,02340,0,youtube_02340_4.jpg,youtube,1.0
899,04910,0,youtube_04910_5.jpg,youtube,1.0
556,06520,0,youtube_06520_4.jpg,youtube,1.0
1749,05760,0,youtube_05760_3.jpg,youtube,1.0
4850,01650,1,Deepfakes_01650_6.jpg,Deepfakes,1.0
3013,12880,1,Deepfakes_12880_3.jpg,Deepfakes,1.0
2702,13670,0,actors_13670.jpg,actors,1.0
11,07940,0,youtube_07940_3.jpg,youtube,1.0
917,07130,0,youtube_07130_3.jpg,youtube,1.0
499,03560,0,youtube_03560_3.jpg,youtube,1.0
743,04580,0,youtube_04580_3.jpg,youtube,1.0
672,15170,0,youtube_15170.jpg,youtube,1.0
5444,00280,1,FaceSwap_00280.jpg,FaceSwap,1.0
5483,03660,1,Deepfakes_03660_3.jpg,Deepfakes,1.0
4722,12330,1,Deepfakes_12330_3.jpg,Deepfakes,1.0
866,01770,0,youtube_01770_9.jpg,youtube,1.0
3037,04300,1,Deepfakes_04300.jpg,Deepfakes,1.0
3759,14180,1,Deepfakes_14180_5.jpg,Deepfakes,1.0
5411,05770,1,Face2Face_05770_2.jpg,Face2Face,1.0
122,14590,0,actors_14590.jpg,actors,1.0
965,14410,0,actors_14410_3.jpg,actors,1.0
5100,05110,1,FaceShifter_05110.jpg,FaceShifter,1.0
2375,03270,0,actors_03270.jpg,actors,1.0
5586,11450,1,Deepfakes_11450_4.jpg,Deepfakes,1.0
